user_id,product_id,event_type,event_time,hour
9740.0,27979.0,wishlist,2026-03-27 18:16:09.838624,2026-03-27 18:00:00
7957.0,49598.0,wishlist,2026-03-27 18:16:09.838630,2026-03-27 18:00:00
9023.0,43263.0,wishlist,2026-03-27 18:16:09.838635,2026-03-27 18:00:00
3380.0,46114.0,wishlist,2026-03-27 18:16:09.838643,2026-03-27 18:00:00
3203.0,12059.0,purchase,2026-03-27 18:16:09.838649,2026-03-27 18:00:00
5360.0,65983.0,purchase,2026-03-27 18:16:09.838656,2026-03-27 18:00:00
1150.0,54757.0,view,2026-03-27 18:16:09.838661,2026-03-27 18:00:00
7529.0,96659.0,wishlist,2026-03-27 18:16:09.838666,2026-03-27 18:00:00
2418.0,81998.0,purchase,2026-03-27 18:16:09.838672,2026-03-27 18:00:00
2483.0,56979.0,wishlist,2026-03-27 18:16:09.838678,2026-03-27 18:00:00
6311.0,67679.0,cart,2026-03-27 18:16:09.838694,2026-03-27 18:00:00
5668.0,96211.0,cart,2026-03-27 18:16:09.838699,2026-03-27 18:00:00
5556.0,57759.0,view,2026-03-27 18:16:09.838704,2026-03-27 18:00:00
3724.0,85994.0,purchase,2026-03-27 18:16:09.838709,2026-03-27 18:00:00
2357.0,26660.0,view,2026-03-27 18:16:09.838713,2026-03-27 18:00:00
5611.0,52793.0,cart,2026-03-27 18:16:09.838718,2026-03-27 18:00:00
3371.0,45939.0,cart,2026-03-27 18:16:09.838722,2026-03-27 18:00:00
4638.0,83884.0,view,2026-03-27 18:16:09.838727,2026-03-27 18:00:00
2206.0,63248.0,view,2026-03-27 18:16:09.838732,2026-03-27 18:00:00
4135.0,56331.0,view,2026-03-27 18:16:09.838738,2026-03-27 18:00:00
2810.0,69618.0,view,2026-03-27 18:16:09.838745,2026-03-27 18:00:00
4213.0,71976.0,purchase,2026-03-27 18:16:09.838758,2026-03-27 18:00:00
2484.0,94262.0,wishlist,2026-03-27 18:16:09.838763,2026-03-27 18:00:00
3201.0,47222.0,view,2026-03-27 18:16:09.838770,2026-03-27 18:00:00
7611.0,93055.0,view,2026-03-27 18:16:09.838776,2026-03-27 18:00:00
4935.0,28340.0,cart,2026-03-27 18:16:09.838785,2026-03-27 18:00:00
4845.0,12512.0,view,2026-03-27 18:16:09.838791,2026-03-27 18:00:00
5718.0,61996.0,wishlist,2026-03-27 18:16:09.838797,2026-03-27 18:00:00
7006.0,17078.0,cart,2026-03-27 18:16:09.838804,2026-03-27 18:00:00
7498.0,17909.0,purchase,2026-03-27 18:16:09.838817,2026-03-27 18:00:00
6927.0,60649.0,view,2026-03-27 18:16:09.838824,2026-03-27 18:00:00
3322.0,59136.0,wishlist,2026-03-27 18:16:09.838829,2026-03-27 18:00:00
9868.0,88406.0,cart,2026-03-27 18:16:09.838834,2026-03-27 18:00:00
5194.0,16198.0,cart,2026-03-27 18:16:09.838845,2026-03-27 18:00:00
4325.0,82183.0,view,2026-03-27 18:16:09.838857,2026-03-27 18:00:00
2888.0,15184.0,purchase,2026-03-27 18:16:09.838862,2026-03-27 18:00:00
8608.0,12320.0,cart,2026-03-27 18:16:09.838867,2026-03-27 18:00:00
7376.0,81326.0,cart,2026-03-27 18:16:09.838873,2026-03-27 18:00:00
1164.0,67505.0,view,2026-03-27 18:16:09.838886,2026-03-27 18:00:00
5420.0,40295.0,wishlist,2026-03-27 18:16:09.838893,2026-03-27 18:00:00
8852.0,88460.0,cart,2026-03-27 18:16:09.838899,2026-03-27 18:00:00
3171.0,86734.0,purchase,2026-03-27 18:16:09.838913,2026-03-27 18:00:00
9476.0,57675.0,purchase,2026-03-27 18:16:09.838918,2026-03-27 18:00:00
2807.0,78156.0,wishlist,2026-03-27 18:16:09.838935,2026-03-27 18:00:00
5514.0,32949.0,wishlist,2026-03-27 18:16:09.838941,2026-03-27 18:00:00
6768.0,96853.0,purchase,2026-03-27 18:16:09.838947,2026-03-27 18:00:00
7082.0,65026.0,wishlist,2026-03-27 18:16:09.838953,2026-03-27 18:00:00
6773.0,40535.0,view,2026-03-27 18:16:09.838959,2026-03-27 18:00:00
5382.0,30392.0,wishlist,2026-03-27 18:16:09.838968,2026-03-27 18:00:00
3714.0,10831.0,wishlist,2026-03-27 18:16:09.838974,2026-03-27 18:00:00
5241.0,48525.0,wishlist,2026-03-27 18:16:09.838981,2026-03-27 18:00:00
6439.0,50320.0,wishlist,2026-03-27 18:16:09.838985,2026-03-27 18:00:00
9795.0,26707.0,cart,2026-03-27 18:16:09.838991,2026-03-27 18:00:00
2523.0,34227.0,view,2026-03-27 18:16:09.838998,2026-03-27 18:00:00
2432.0,18564.0,purchase,2026-03-27 18:16:09.839004,2026-03-27 18:00:00
8571.0,34109.0,purchase,2026-03-27 18:16:09.839012,2026-03-27 18:00:00
8232.0,89817.0,cart,2026-03-27 18:16:09.839018,2026-03-27 18:00:00
9792.0,68894.0,purchase,2026-03-27 18:16:09.839024,2026-03-27 18:00:00
7557.0,95710.0,view,2026-03-27 18:16:09.839030,2026-03-27 18:00:00
7581.0,50062.0,view,2026-03-27 18:16:09.839036,2026-03-27 18:00:00
1070.0,97345.0,wishlist,2026-03-27 18:16:09.839042,2026-03-27 18:00:00
6221.0,58870.0,view,2026-03-27 18:16:09.839048,2026-03-27 18:00:00
7247.0,26734.0,view,2026-03-27 18:16:09.839056,2026-03-27 18:00:00
8357.0,14798.0,cart,2026-03-27 18:16:09.839061,2026-03-27 18:00:00
1693.0,61534.0,view,2026-03-27 18:16:09.839067,2026-03-27 18:00:00
5982.0,45237.0,view,2026-03-27 18:16:09.839073,2026-03-27 18:00:00
2827.0,29570.0,wishlist,2026-03-27 18:16:09.839080,2026-03-27 18:00:00
7702.0,88821.0,wishlist,2026-03-27 18:16:09.839086,2026-03-27 18:00:00
5192.0,23258.0,view,2026-03-27 18:16:09.839092,2026-03-27 18:00:00
5987.0,77199.0,purchase,2026-03-27 18:16:09.839099,2026-03-27 18:00:00
8407.0,28213.0,cart,2026-03-27 18:16:09.839106,2026-03-27 18:00:00
1136.0,30773.0,purchase,2026-03-27 18:16:09.839122,2026-03-27 18:00:00
8101.0,52966.0,view,2026-03-27 18:16:09.839127,2026-03-27 18:00:00
5914.0,62136.0,view,2026-03-27 18:16:09.839132,2026-03-27 18:00:00
3810.0,55197.0,wishlist,2026-03-27 18:16:09.839137,2026-03-27 18:00:00
2109.0,50588.0,cart,2026-03-27 18:16:09.839151,2026-03-27 18:00:00
8809.0,26700.0,purchase,2026-03-27 18:16:09.839156,2026-03-27 18:00:00
6871.0,18875.0,purchase,2026-03-27 18:16:09.839162,2026-03-27 18:00:00
5673.0,35979.0,purchase,2026-03-27 18:16:09.839167,2026-03-27 18:00:00
1209.0,53750.0,purchase,2026-03-27 18:16:09.839171,2026-03-27 18:00:00
9760.0,12996.0,purchase,2026-03-27 18:16:09.839176,2026-03-27 18:00:00
1229.0,48068.0,purchase,2026-03-27 18:16:09.839183,2026-03-27 18:00:00
8690.0,16497.0,cart,2026-03-27 18:16:09.839188,2026-03-27 18:00:00
5161.0,40224.0,purchase,2026-03-27 18:16:09.839193,2026-03-27 18:00:00
4258.0,36085.0,view,2026-03-27 18:16:09.839198,2026-03-27 18:00:00
2960.0,65547.0,purchase,2026-03-27 18:16:09.839205,2026-03-27 18:00:00
8772.0,53673.0,cart,2026-03-27 18:16:09.839210,2026-03-27 18:00:00
5159.0,26633.0,purchase,2026-03-27 18:16:09.839218,2026-03-27 18:00:00
2502.0,31506.0,purchase,2026-03-27 18:16:09.839224,2026-03-27 18:00:00
7734.0,34097.0,view,2026-03-27 18:16:09.839232,2026-03-27 18:00:00
9802.0,86521.0,wishlist,2026-03-27 18:16:09.839236,2026-03-27 18:00:00
4648.0,98607.0,purchase,2026-03-27 18:16:09.839242,2026-03-27 18:00:00
1219.0,98753.0,wishlist,2026-03-27 18:16:09.839247,2026-03-27 18:00:00
5113.0,54267.0,view,2026-03-27 18:16:09.839251,2026-03-27 18:00:00
7720.0,19365.0,wishlist,2026-03-27 18:16:09.839257,2026-03-27 18:00:00
2091.0,12148.0,view,2026-03-27 18:16:09.839264,2026-03-27 18:00:00
9457.0,15232.0,view,2026-03-27 18:16:09.839269,2026-03-27 18:00:00
9263.0,57646.0,view,2026-03-27 18:16:09.839277,2026-03-27 18:00:00
4753.0,76055.0,purchase,2026-03-27 18:16:09.839283,2026-03-27 18:00:00
8970.0,27614.0,cart,2026-03-27 18:16:09.839288,2026-03-27 18:00:00
1127.0,55168.0,purchase,2026-03-27 18:16:09.839294,2026-03-27 18:00:00
5988.0,97731.0,view,2026-03-27 18:16:09.839299,2026-03-27 18:00:00
7155.0,81134.0,view,2026-03-27 18:16:09.839304,2026-03-27 18:00:00
9101.0,34571.0,view,2026-03-27 18:16:09.839311,2026-03-27 18:00:00
8792.0,64217.0,purchase,2026-03-27 18:16:09.839317,2026-03-27 18:00:00
1841.0,25638.0,wishlist,2026-03-27 18:16:09.839323,2026-03-27 18:00:00
1235.0,74336.0,purchase,2026-03-27 18:16:09.839328,2026-03-27 18:00:00
5474.0,23096.0,cart,2026-03-27 18:16:09.839334,2026-03-27 18:00:00
7378.0,95520.0,wishlist,2026-03-27 18:16:09.839340,2026-03-27 18:00:00
8190.0,48165.0,wishlist,2026-03-27 18:16:09.839347,2026-03-27 18:00:00
6279.0,21859.0,wishlist,2026-03-27 18:16:09.839363,2026-03-27 18:00:00
3873.0,85529.0,purchase,2026-03-27 18:16:09.839369,2026-03-27 18:00:00
6946.0,36448.0,view,2026-03-27 18:16:09.839383,2026-03-27 18:00:00
7995.0,61202.0,cart,2026-03-27 18:16:09.839390,2026-03-27 18:00:00
8031.0,67815.0,wishlist,2026-03-27 18:16:09.839396,2026-03-27 18:00:00
2182.0,39386.0,purchase,2026-03-27 18:16:09.839402,2026-03-27 18:00:00
6425.0,35803.0,wishlist,2026-03-27 18:16:09.839428,2026-03-27 18:00:00
5283.0,47632.0,view,2026-03-27 18:16:09.839433,2026-03-27 18:00:00
3240.0,73537.0,cart,2026-03-27 18:16:09.839437,2026-03-27 18:00:00
6072.0,26198.0,cart,2026-03-27 18:16:09.839449,2026-03-27 18:00:00
8802.0,70087.0,wishlist,2026-03-27 18:16:09.839455,2026-03-27 18:00:00
4624.0,40801.0,cart,2026-03-27 18:16:09.839472,2026-03-27 18:00:00
9984.0,91170.0,cart,2026-03-27 18:16:09.839478,2026-03-27 18:00:00
9702.0,56765.0,cart,2026-03-27 18:16:09.839484,2026-03-27 18:00:00
3473.0,86269.0,purchase,2026-03-27 18:16:09.839490,2026-03-27 18:00:00
3900.0,22583.0,wishlist,2026-03-27 18:16:09.839495,2026-03-27 18:00:00
8631.0,23365.0,purchase,2026-03-27 18:16:09.839502,2026-03-27 18:00:00
2806.0,96245.0,purchase,2026-03-27 18:16:09.839508,2026-03-27 18:00:00
3190.0,30119.0,purchase,2026-03-27 18:16:09.839514,2026-03-27 18:00:00
1967.0,20119.0,wishlist,2026-03-27 18:16:09.839520,2026-03-27 18:00:00
7437.0,85061.0,cart,2026-03-27 18:16:09.839526,2026-03-27 18:00:00
1211.0,19977.0,wishlist,2026-03-27 18:16:09.839531,2026-03-27 18:00:00
5330.0,67613.0,view,2026-03-27 18:16:09.839538,2026-03-27 18:00:00
8764.0,18415.0,purchase,2026-03-27 18:16:09.839543,2026-03-27 18:00:00
7010.0,98495.0,cart,2026-03-27 18:16:09.839548,2026-03-27 18:00:00
8717.0,70544.0,view,2026-03-27 18:16:09.839554,2026-03-27 18:00:00
9487.0,50034.0,cart,2026-03-27 18:16:09.839593,2026-03-27 18:00:00
3944.0,55042.0,cart,2026-03-27 18:16:09.839600,2026-03-27 18:00:00
4134.0,42845.0,wishlist,2026-03-27 18:16:09.839605,2026-03-27 18:00:00
7309.0,93724.0,cart,2026-03-27 18:16:09.839610,2026-03-27 18:00:00
9170.0,65219.0,wishlist,2026-03-27 18:16:09.839615,2026-03-27 18:00:00
9225.0,24527.0,wishlist,2026-03-27 18:16:09.839619,2026-03-27 18:00:00
2921.0,14562.0,view,2026-03-27 18:16:09.839624,2026-03-27 18:00:00
8708.0,39198.0,wishlist,2026-03-27 18:16:09.839629,2026-03-27 18:00:00
8802.0,41737.0,purchase,2026-03-27 18:16:09.839633,2026-03-27 18:00:00
7190.0,29002.0,wishlist,2026-03-27 18:16:09.839639,2026-03-27 18:00:00
3769.0,81758.0,cart,2026-03-27 18:16:09.839644,2026-03-27 18:00:00
8258.0,26616.0,purchase,2026-03-27 18:16:09.839649,2026-03-27 18:00:00
3981.0,75522.0,purchase,2026-03-27 18:16:09.839665,2026-03-27 18:00:00
6979.0,76895.0,purchase,2026-03-27 18:16:09.839670,2026-03-27 18:00:00
8940.0,39534.0,view,2026-03-27 18:16:09.839676,2026-03-27 18:00:00
6991.0,87958.0,purchase,2026-03-27 18:16:09.839681,2026-03-27 18:00:00
4312.0,83788.0,cart,2026-03-27 18:16:09.839686,2026-03-27 18:00:00
8379.0,49091.0,view,2026-03-27 18:16:09.839691,2026-03-27 18:00:00
8529.0,86477.0,view,2026-03-27 18:16:09.839695,2026-03-27 18:00:00
1283.0,15610.0,purchase,2026-03-27 18:16:09.839700,2026-03-27 18:00:00
1940.0,42571.0,view,2026-03-27 18:16:09.839705,2026-03-27 18:00:00
1169.0,11885.0,cart,2026-03-27 18:16:09.839711,2026-03-27 18:00:00
3815.0,42840.0,wishlist,2026-03-27 18:16:09.839717,2026-03-27 18:00:00
1694.0,67459.0,purchase,2026-03-27 18:16:09.839723,2026-03-27 18:00:00
2813.0,21920.0,purchase,2026-03-27 18:16:09.839729,2026-03-27 18:00:00
3201.0,34775.0,wishlist,2026-03-27 18:16:09.839734,2026-03-27 18:00:00
6968.0,15912.0,view,2026-03-27 18:16:09.839740,2026-03-27 18:00:00
3915.0,65315.0,view,2026-03-27 18:16:09.839746,2026-03-27 18:00:00
4062.0,10044.0,purchase,2026-03-27 18:16:09.839752,2026-03-27 18:00:00
3605.0,65910.0,cart,2026-03-27 18:16:09.839758,2026-03-27 18:00:00
7884.0,22021.0,wishlist,2026-03-27 18:16:09.839763,2026-03-27 18:00:00
4872.0,38482.0,purchase,2026-03-27 18:16:09.839769,2026-03-27 18:00:00
1408.0,95305.0,cart,2026-03-27 18:16:09.839774,2026-03-27 18:00:00
9910.0,69022.0,cart,2026-03-27 18:16:09.839792,2026-03-27 18:00:00
9436.0,10482.0,view,2026-03-27 18:16:09.839798,2026-03-27 18:00:00
8899.0,55919.0,cart,2026-03-27 18:16:09.839804,2026-03-27 18:00:00
9490.0,21021.0,purchase,2026-03-27 18:16:09.839810,2026-03-27 18:00:00
1127.0,30030.0,cart,2026-03-27 18:16:09.839814,2026-03-27 18:00:00
3971.0,44565.0,wishlist,2026-03-27 18:16:09.839823,2026-03-27 18:00:00
6735.0,54270.0,wishlist,2026-03-27 18:16:09.839830,2026-03-27 18:00:00
8917.0,38511.0,cart,2026-03-27 18:16:09.839844,2026-03-27 18:00:00
9287.0,63275.0,wishlist,2026-03-27 18:16:09.839850,2026-03-27 18:00:00
9549.0,43658.0,view,2026-03-27 18:16:09.839856,2026-03-27 18:00:00
6770.0,35683.0,purchase,2026-03-27 18:16:09.839863,2026-03-27 18:00:00
4882.0,79946.0,wishlist,2026-03-27 18:16:09.839869,2026-03-27 18:00:00
5452.0,15512.0,cart,2026-03-27 18:16:09.839885,2026-03-27 18:00:00
8251.0,15900.0,cart,2026-03-27 18:16:09.839900,2026-03-27 18:00:00
2083.0,10747.0,purchase,2026-03-27 18:16:09.839906,2026-03-27 18:00:00
7693.0,15111.0,view,2026-03-27 18:16:09.839913,2026-03-27 18:00:00
8612.0,16719.0,view,2026-03-27 18:16:09.839930,2026-03-27 18:00:00
3370.0,12605.0,wishlist,2026-03-27 18:16:09.839936,2026-03-27 18:00:00
4129.0,62075.0,wishlist,2026-03-27 18:16:09.839943,2026-03-27 18:00:00
3763.0,62835.0,view,2026-03-27 18:16:09.839949,2026-03-27 18:00:00
5760.0,98129.0,purchase,2026-03-27 18:16:09.839965,2026-03-27 18:00:00
7094.0,39421.0,cart,2026-03-27 18:16:09.839981,2026-03-27 18:00:00
9828.0,69330.0,view,2026-03-27 18:16:09.839987,2026-03-27 18:00:00
2502.0,54986.0,wishlist,2026-03-27 18:16:09.839993,2026-03-27 18:00:00
4128.0,16782.0,wishlist,2026-03-27 18:16:09.840000,2026-03-27 18:00:00
7329.0,22405.0,wishlist,2026-03-27 18:16:09.840007,2026-03-27 18:00:00
4988.0,79608.0,purchase,2026-03-27 18:16:09.840013,2026-03-27 18:00:00
8287.0,31825.0,view,2026-03-27 18:16:09.840019,2026-03-27 18:00:00
3892.0,35706.0,purchase,2026-03-27 18:16:09.840025,2026-03-27 18:00:00
3895.0,94140.0,wishlist,2026-03-27 18:16:09.840033,2026-03-27 18:00:00
9973.0,82519.0,purchase,2026-03-27 18:16:09.840039,2026-03-27 18:00:00
7617.0,69973.0,purchase,2026-03-27 18:16:09.840057,2026-03-27 18:00:00
3541.0,54979.0,view,2026-03-27 18:16:09.840063,2026-03-27 18:00:00
1272.0,75265.0,cart,2026-03-27 18:16:09.840069,2026-03-27 18:00:00
4588.0,61641.0,purchase,2026-03-27 18:16:09.840076,2026-03-27 18:00:00
5394.0,51307.0,wishlist,2026-03-27 18:16:09.840083,2026-03-27 18:00:00
4149.0,25866.0,wishlist,2026-03-27 18:16:09.840090,2026-03-27 18:00:00
1356.0,57075.0,view,2026-03-27 18:16:09.840107,2026-03-27 18:00:00
7023.0,95386.0,wishlist,2026-03-27 18:16:09.840113,2026-03-27 18:00:00
8290.0,38897.0,cart,2026-03-27 18:16:09.840120,2026-03-27 18:00:00
3682.0,62005.0,purchase,2026-03-27 18:16:09.840126,2026-03-27 18:00:00
1426.0,84416.0,view,2026-03-27 18:16:09.840134,2026-03-27 18:00:00
5944.0,56460.0,wishlist,2026-03-27 18:16:09.840140,2026-03-27 18:00:00
2469.0,77331.0,purchase,2026-03-27 18:16:09.840147,2026-03-27 18:00:00
2852.0,95389.0,wishlist,2026-03-27 18:16:09.840153,2026-03-27 18:00:00
5598.0,60758.0,view,2026-03-27 18:16:09.840159,2026-03-27 18:00:00
9987.0,71578.0,purchase,2026-03-27 18:16:09.840166,2026-03-27 18:00:00
7688.0,72128.0,cart,2026-03-27 18:16:09.840172,2026-03-27 18:00:00
7967.0,35472.0,purchase,2026-03-27 18:16:09.840186,2026-03-27 18:00:00
2007.0,41595.0,cart,2026-03-27 18:16:09.840193,2026-03-27 18:00:00
2404.0,90862.0,wishlist,2026-03-27 18:16:09.840198,2026-03-27 18:00:00
5414.0,29288.0,cart,2026-03-27 18:16:09.840203,2026-03-27 18:00:00
9835.0,58934.0,purchase,2026-03-27 18:16:09.840208,2026-03-27 18:00:00
9950.0,12304.0,purchase,2026-03-27 18:16:09.840214,2026-03-27 18:00:00
2929.0,78498.0,wishlist,2026-03-27 18:16:09.840226,2026-03-27 18:00:00
4752.0,48969.0,wishlist,2026-03-27 18:16:09.840231,2026-03-27 18:00:00
9251.0,85479.0,purchase,2026-03-27 18:16:09.840235,2026-03-27 18:00:00
8268.0,57959.0,wishlist,2026-03-27 18:16:09.840240,2026-03-27 18:00:00
8997.0,58236.0,cart,2026-03-27 18:16:09.840245,2026-03-27 18:00:00
8650.0,71197.0,cart,2026-03-27 18:16:09.840249,2026-03-27 18:00:00
7289.0,18766.0,cart,2026-03-27 18:16:09.840262,2026-03-27 18:00:00
2321.0,13840.0,wishlist,2026-03-27 18:16:09.840267,2026-03-27 18:00:00
4225.0,66580.0,view,2026-03-27 18:16:09.840272,2026-03-27 18:00:00
3385.0,43129.0,purchase,2026-03-27 18:16:09.840280,2026-03-27 18:00:00
1174.0,45362.0,view,2026-03-27 18:16:09.840287,2026-03-27 18:00:00
3987.0,56213.0,wishlist,2026-03-27 18:16:09.840300,2026-03-27 18:00:00
6854.0,82036.0,wishlist,2026-03-27 18:16:09.840314,2026-03-27 18:00:00
1099.0,17142.0,wishlist,2026-03-27 18:16:09.840319,2026-03-27 18:00:00
7681.0,88328.0,wishlist,2026-03-27 18:16:09.840326,2026-03-27 18:00:00
4201.0,81419.0,cart,2026-03-27 18:16:09.840332,2026-03-27 18:00:00
8784.0,48209.0,wishlist,2026-03-27 18:16:09.840336,2026-03-27 18:00:00
7048.0,28693.0,cart,2026-03-27 18:16:09.840341,2026-03-27 18:00:00
8691.0,15900.0,cart,2026-03-27 18:16:09.840360,2026-03-27 18:00:00
3227.0,39450.0,wishlist,2026-03-27 18:16:09.840366,2026-03-27 18:00:00
6998.0,80143.0,cart,2026-03-27 18:16:09.840378,2026-03-27 18:00:00
1491.0,48002.0,wishlist,2026-03-27 18:16:09.840384,2026-03-27 18:00:00
6995.0,81143.0,cart,2026-03-27 18:16:09.840391,2026-03-27 18:00:00
1466.0,34972.0,purchase,2026-03-27 18:16:09.840397,2026-03-27 18:00:00
5983.0,35848.0,purchase,2026-03-27 18:16:09.840403,2026-03-27 18:00:00
2669.0,59829.0,wishlist,2026-03-27 18:16:09.840408,2026-03-27 18:00:00
8315.0,25584.0,view,2026-03-27 18:16:09.840414,2026-03-27 18:00:00
4386.0,37198.0,view,2026-03-27 18:16:09.840428,2026-03-27 18:00:00
7793.0,10865.0,wishlist,2026-03-27 18:16:09.840433,2026-03-27 18:00:00
4723.0,73617.0,view,2026-03-27 18:16:09.840438,2026-03-27 18:00:00
8186.0,60389.0,view,2026-03-27 18:16:09.840444,2026-03-27 18:00:00
5641.0,45205.0,wishlist,2026-03-27 18:16:09.840449,2026-03-27 18:00:00
4269.0,78466.0,purchase,2026-03-27 18:16:09.840453,2026-03-27 18:00:00
1943.0,87742.0,cart,2026-03-27 18:16:09.840459,2026-03-27 18:00:00
1483.0,69571.0,cart,2026-03-27 18:16:09.840463,2026-03-27 18:00:00
1201.0,72536.0,cart,2026-03-27 18:16:09.840468,2026-03-27 18:00:00
6180.0,20156.0,wishlist,2026-03-27 18:16:09.840475,2026-03-27 18:00:00
2906.0,86143.0,wishlist,2026-03-27 18:16:09.840494,2026-03-27 18:00:00
8862.0,26790.0,purchase,2026-03-27 18:16:09.840501,2026-03-27 18:00:00
1460.0,87753.0,purchase,2026-03-27 18:16:09.840506,2026-03-27 18:00:00
9384.0,50721.0,wishlist,2026-03-27 18:16:09.840519,2026-03-27 18:00:00
5925.0,72302.0,cart,2026-03-27 18:16:09.840524,2026-03-27 18:00:00
4678.0,18528.0,purchase,2026-03-27 18:16:09.840611,2026-03-27 18:00:00
5355.0,16249.0,wishlist,2026-03-27 18:16:09.840624,2026-03-27 18:00:00
7475.0,57293.0,cart,2026-03-27 18:16:09.840629,2026-03-27 18:00:00
5796.0,72790.0,wishlist,2026-03-27 18:16:09.840634,2026-03-27 18:00:00
2682.0,23228.0,cart,2026-03-27 18:16:09.840640,2026-03-27 18:00:00
2346.0,35305.0,view,2026-03-27 18:16:09.840645,2026-03-27 18:00:00
1385.0,36586.0,view,2026-03-27 18:16:09.840649,2026-03-27 18:00:00
1808.0,52157.0,wishlist,2026-03-27 18:16:09.840654,2026-03-27 18:00:00
6918.0,23373.0,cart,2026-03-27 18:16:09.840659,2026-03-27 18:00:00
7988.0,75645.0,view,2026-03-27 18:16:09.840664,2026-03-27 18:00:00
1908.0,72904.0,purchase,2026-03-27 18:16:09.840670,2026-03-27 18:00:00
7792.0,81513.0,cart,2026-03-27 18:16:09.840676,2026-03-27 18:00:00
5173.0,98295.0,wishlist,2026-03-27 18:16:09.840681,2026-03-27 18:00:00
5317.0,14411.0,purchase,2026-03-27 18:16:09.840701,2026-03-27 18:00:00
7600.0,86673.0,cart,2026-03-27 18:16:09.840707,2026-03-27 18:00:00
9823.0,30643.0,view,2026-03-27 18:16:09.840713,2026-03-27 18:00:00
1095.0,37098.0,cart,2026-03-27 18:16:09.840718,2026-03-27 18:00:00
6542.0,35685.0,purchase,2026-03-27 18:16:09.840724,2026-03-27 18:00:00
2327.0,93988.0,purchase,2026-03-27 18:16:09.840731,2026-03-27 18:00:00
8103.0,21461.0,wishlist,2026-03-27 18:16:09.840736,2026-03-27 18:00:00
8447.0,48752.0,wishlist,2026-03-27 18:16:09.840742,2026-03-27 18:00:00
2869.0,92933.0,cart,2026-03-27 18:16:09.840749,2026-03-27 18:00:00
8673.0,83872.0,purchase,2026-03-27 18:16:09.840754,2026-03-27 18:00:00
4925.0,25211.0,wishlist,2026-03-27 18:16:09.840760,2026-03-27 18:00:00
1485.0,34340.0,view,2026-03-27 18:16:09.840765,2026-03-27 18:00:00
8429.0,37249.0,purchase,2026-03-27 18:16:09.840771,2026-03-27 18:00:00
2897.0,95317.0,purchase,2026-03-27 18:16:09.840776,2026-03-27 18:00:00
7162.0,31132.0,wishlist,2026-03-27 18:16:09.840782,2026-03-27 18:00:00
3830.0,90968.0,view,2026-03-27 18:16:09.840787,2026-03-27 18:00:00
3863.0,72577.0,wishlist,2026-03-27 18:16:09.840793,2026-03-27 18:00:00
5724.0,12745.0,view,2026-03-27 18:16:09.840821,2026-03-27 18:00:00
4845.0,87822.0,view,2026-03-27 18:16:09.840827,2026-03-27 18:00:00
8546.0,18298.0,wishlist,2026-03-27 18:16:09.840832,2026-03-27 18:00:00
