user_id,product_id,event_type,event_time
7378.0,95520.0,wishlist,2026-03-27T18:16:09.839340
8190.0,48165.0,wishlist,2026-03-27T18:16:09.839347
6004.0,,wishlist,2026-03-27T18:16:09.839357
6279.0,21859.0,wishlist,2026-03-27T18:16:09.839363
3873.0,85529.0,purchase,2026-03-27T18:16:09.839369
6946.0,36448.0,view,2026-03-27T18:16:09.839383
7995.0,61202.0,cart,2026-03-27T18:16:09.839390
8031.0,67815.0,wishlist,2026-03-27T18:16:09.839396
2182.0,39386.0,purchase,2026-03-27T18:16:09.839402
,48513.0,,2026-03-27T18:16:09.839412
9346.0,13800.0,,2026-03-27T18:16:09.839421
6425.0,35803.0,wishlist,2026-03-27T18:16:09.839428
5283.0,47632.0,view,2026-03-27T18:16:09.839433
3240.0,73537.0,cart,2026-03-27T18:16:09.839437
6072.0,26198.0,cart,2026-03-27T18:16:09.839449
8802.0,70087.0,wishlist,2026-03-27T18:16:09.839455
,83810.0,,2026-03-27T18:16:09.839466
4624.0,40801.0,cart,2026-03-27T18:16:09.839472
9984.0,91170.0,cart,2026-03-27T18:16:09.839478
9702.0,56765.0,cart,2026-03-27T18:16:09.839484
3473.0,86269.0,purchase,2026-03-27T18:16:09.839490
3900.0,22583.0,wishlist,2026-03-27T18:16:09.839495
8631.0,23365.0,purchase,2026-03-27T18:16:09.839502
2806.0,96245.0,purchase,2026-03-27T18:16:09.839508
3190.0,30119.0,purchase,2026-03-27T18:16:09.839514
1967.0,20119.0,wishlist,2026-03-27T18:16:09.839520
7437.0,85061.0,cart,2026-03-27T18:16:09.839526
1211.0,19977.0,wishlist,2026-03-27T18:16:09.839531
5330.0,67613.0,view,2026-03-27T18:16:09.839538
8764.0,18415.0,purchase,2026-03-27T18:16:09.839543
7010.0,98495.0,cart,2026-03-27T18:16:09.839548
8717.0,70544.0,view,2026-03-27T18:16:09.839554
9487.0,50034.0,cart,2026-03-27T18:16:09.839593
3944.0,55042.0,cart,2026-03-27T18:16:09.839600
4134.0,42845.0,wishlist,2026-03-27T18:16:09.839605
7309.0,93724.0,cart,2026-03-27T18:16:09.839610
9170.0,65219.0,wishlist,2026-03-27T18:16:09.839615
9225.0,24527.0,wishlist,2026-03-27T18:16:09.839619
2921.0,14562.0,view,2026-03-27T18:16:09.839624
8708.0,39198.0,wishlist,2026-03-27T18:16:09.839629
8802.0,41737.0,purchase,2026-03-27T18:16:09.839633
7190.0,29002.0,wishlist,2026-03-27T18:16:09.839639
3769.0,81758.0,cart,2026-03-27T18:16:09.839644
8258.0,26616.0,purchase,2026-03-27T18:16:09.839649
6113.0,,,2026-03-27T18:16:09.839660
3981.0,75522.0,purchase,2026-03-27T18:16:09.839665
6979.0,76895.0,purchase,2026-03-27T18:16:09.839670
8940.0,39534.0,view,2026-03-27T18:16:09.839676
6991.0,87958.0,purchase,2026-03-27T18:16:09.839681
4312.0,83788.0,cart,2026-03-27T18:16:09.839686
8379.0,49091.0,view,2026-03-27T18:16:09.839691
8529.0,86477.0,view,2026-03-27T18:16:09.839695
1283.0,15610.0,purchase,2026-03-27T18:16:09.839700
1940.0,42571.0,view,2026-03-27T18:16:09.839705
1169.0,11885.0,cart,2026-03-27T18:16:09.839711
3815.0,42840.0,wishlist,2026-03-27T18:16:09.839717
1694.0,67459.0,purchase,2026-03-27T18:16:09.839723
2813.0,21920.0,purchase,2026-03-27T18:16:09.839729
3201.0,34775.0,wishlist,2026-03-27T18:16:09.839734
6968.0,15912.0,view,2026-03-27T18:16:09.839740
3915.0,65315.0,view,2026-03-27T18:16:09.839746
4062.0,10044.0,purchase,2026-03-27T18:16:09.839752
3605.0,65910.0,cart,2026-03-27T18:16:09.839758
7884.0,22021.0,wishlist,2026-03-27T18:16:09.839763
4872.0,38482.0,purchase,2026-03-27T18:16:09.839769
1408.0,95305.0,cart,2026-03-27T18:16:09.839774
,75517.0,purchase,2026-03-27T18:16:09.839785
9910.0,69022.0,cart,2026-03-27T18:16:09.839792
9436.0,10482.0,view,2026-03-27T18:16:09.839798
8899.0,55919.0,cart,2026-03-27T18:16:09.839804
9490.0,21021.0,purchase,2026-03-27T18:16:09.839810
1127.0,30030.0,cart,2026-03-27T18:16:09.839814
3971.0,44565.0,wishlist,2026-03-27T18:16:09.839823
6735.0,54270.0,wishlist,2026-03-27T18:16:09.839830
,96653.0,wishlist,2026-03-27T18:16:09.839838
8917.0,38511.0,cart,2026-03-27T18:16:09.839844
9287.0,63275.0,wishlist,2026-03-27T18:16:09.839850
9549.0,43658.0,view,2026-03-27T18:16:09.839856
6770.0,35683.0,purchase,2026-03-27T18:16:09.839863
4882.0,79946.0,wishlist,2026-03-27T18:16:09.839869
,40305.0,,2026-03-27T18:16:09.839878
5452.0,15512.0,cart,2026-03-27T18:16:09.839885
,36649.0,,2026-03-27T18:16:09.839894
8251.0,15900.0,cart,2026-03-27T18:16:09.839900
2083.0,10747.0,purchase,2026-03-27T18:16:09.839906
7693.0,15111.0,view,2026-03-27T18:16:09.839913
,,,2026-03-27T18:16:09.839924
8612.0,16719.0,view,2026-03-27T18:16:09.839930
3370.0,12605.0,wishlist,2026-03-27T18:16:09.839936
4129.0,62075.0,wishlist,2026-03-27T18:16:09.839943
3763.0,62835.0,view,2026-03-27T18:16:09.839949
,,,2026-03-27T18:16:09.839959
5760.0,98129.0,purchase,2026-03-27T18:16:09.839965
7948.0,,cart,2026-03-27T18:16:09.839974
7094.0,39421.0,cart,2026-03-27T18:16:09.839981
9828.0,69330.0,view,2026-03-27T18:16:09.839987
2502.0,54986.0,wishlist,2026-03-27T18:16:09.839993
4128.0,16782.0,wishlist,2026-03-27T18:16:09.840000
7329.0,22405.0,wishlist,2026-03-27T18:16:09.840007
4988.0,79608.0,purchase,2026-03-27T18:16:09.840013
8287.0,31825.0,view,2026-03-27T18:16:09.840019
3892.0,35706.0,purchase,2026-03-27T18:16:09.840025
3895.0,94140.0,wishlist,2026-03-27T18:16:09.840033
9973.0,82519.0,purchase,2026-03-27T18:16:09.840039
,,,2026-03-27T18:16:09.840051
7617.0,69973.0,purchase,2026-03-27T18:16:09.840057
3541.0,54979.0,view,2026-03-27T18:16:09.840063
1272.0,75265.0,cart,2026-03-27T18:16:09.840069
4588.0,61641.0,purchase,2026-03-27T18:16:09.840076
5394.0,51307.0,wishlist,2026-03-27T18:16:09.840083
4149.0,25866.0,wishlist,2026-03-27T18:16:09.840090
,,,2026-03-27T18:16:09.840101
1356.0,57075.0,view,2026-03-27T18:16:09.840107
7023.0,95386.0,wishlist,2026-03-27T18:16:09.840113
8290.0,38897.0,cart,2026-03-27T18:16:09.840120
3682.0,62005.0,purchase,2026-03-27T18:16:09.840126
1426.0,84416.0,view,2026-03-27T18:16:09.840134
5944.0,56460.0,wishlist,2026-03-27T18:16:09.840140
2469.0,77331.0,purchase,2026-03-27T18:16:09.840147
2852.0,95389.0,wishlist,2026-03-27T18:16:09.840153
5598.0,60758.0,view,2026-03-27T18:16:09.840159
9987.0,71578.0,purchase,2026-03-27T18:16:09.840166
7688.0,72128.0,cart,2026-03-27T18:16:09.840172
6552.0,67335.0,,2026-03-27T18:16:09.840181
7967.0,35472.0,purchase,2026-03-27T18:16:09.840186
2007.0,41595.0,cart,2026-03-27T18:16:09.840193
2404.0,90862.0,wishlist,2026-03-27T18:16:09.840198
5414.0,29288.0,cart,2026-03-27T18:16:09.840203
9835.0,58934.0,purchase,2026-03-27T18:16:09.840208
9950.0,12304.0,purchase,2026-03-27T18:16:09.840214
,,wishlist,2026-03-27T18:16:09.840221
2929.0,78498.0,wishlist,2026-03-27T18:16:09.840226
4752.0,48969.0,wishlist,2026-03-27T18:16:09.840231
9251.0,85479.0,purchase,2026-03-27T18:16:09.840235
8268.0,57959.0,wishlist,2026-03-27T18:16:09.840240
8997.0,58236.0,cart,2026-03-27T18:16:09.840245
8650.0,71197.0,cart,2026-03-27T18:16:09.840249
,,,2026-03-27T18:16:09.840257
7289.0,18766.0,cart,2026-03-27T18:16:09.840262
2321.0,13840.0,wishlist,2026-03-27T18:16:09.840267
4225.0,66580.0,view,2026-03-27T18:16:09.840272
3385.0,43129.0,purchase,2026-03-27T18:16:09.840280
1174.0,45362.0,view,2026-03-27T18:16:09.840287
,,purchase,2026-03-27T18:16:09.840294
3987.0,56213.0,wishlist,2026-03-27T18:16:09.840300
9611.0,,view,2026-03-27T18:16:09.840308
6854.0,82036.0,wishlist,2026-03-27T18:16:09.840314
1099.0,17142.0,wishlist,2026-03-27T18:16:09.840319
7681.0,88328.0,wishlist,2026-03-27T18:16:09.840326
4201.0,81419.0,cart,2026-03-27T18:16:09.840332
8784.0,48209.0,wishlist,2026-03-27T18:16:09.840336
7048.0,28693.0,cart,2026-03-27T18:16:09.840341
4115.0,62392.0,,2026-03-27T18:16:09.840348
4290.0,39769.0,,2026-03-27T18:16:09.840356
8691.0,15900.0,cart,2026-03-27T18:16:09.840360
3227.0,39450.0,wishlist,2026-03-27T18:16:09.840366
9327.0,41529.0,,2026-03-27T18:16:09.840372
6998.0,80143.0,cart,2026-03-27T18:16:09.840378
1491.0,48002.0,wishlist,2026-03-27T18:16:09.840384
6995.0,81143.0,cart,2026-03-27T18:16:09.840391
1466.0,34972.0,purchase,2026-03-27T18:16:09.840397
5983.0,35848.0,purchase,2026-03-27T18:16:09.840403
2669.0,59829.0,wishlist,2026-03-27T18:16:09.840408
8315.0,25584.0,view,2026-03-27T18:16:09.840414
,,,2026-03-27T18:16:09.840424
4386.0,37198.0,view,2026-03-27T18:16:09.840428
7793.0,10865.0,wishlist,2026-03-27T18:16:09.840433
4723.0,73617.0,view,2026-03-27T18:16:09.840438
8186.0,60389.0,view,2026-03-27T18:16:09.840444
5641.0,45205.0,wishlist,2026-03-27T18:16:09.840449
4269.0,78466.0,purchase,2026-03-27T18:16:09.840453
1943.0,87742.0,cart,2026-03-27T18:16:09.840459
1483.0,69571.0,cart,2026-03-27T18:16:09.840463
1201.0,72536.0,cart,2026-03-27T18:16:09.840468
6180.0,20156.0,wishlist,2026-03-27T18:16:09.840475
4180.0,,wishlist,2026-03-27T18:16:09.840482
8376.0,,view,2026-03-27T18:16:09.840489
2906.0,86143.0,wishlist,2026-03-27T18:16:09.840494
8862.0,26790.0,purchase,2026-03-27T18:16:09.840501
1460.0,87753.0,purchase,2026-03-27T18:16:09.840506
,,,2026-03-27T18:16:09.840514
9384.0,50721.0,wishlist,2026-03-27T18:16:09.840519
5925.0,72302.0,cart,2026-03-27T18:16:09.840524
4678.0,18528.0,purchase,2026-03-27T18:16:09.840611
5355.0,16249.0,wishlist,2026-03-27T18:16:09.840624
7475.0,57293.0,cart,2026-03-27T18:16:09.840629
5796.0,72790.0,wishlist,2026-03-27T18:16:09.840634
2682.0,23228.0,cart,2026-03-27T18:16:09.840640
2346.0,35305.0,view,2026-03-27T18:16:09.840645
1385.0,36586.0,view,2026-03-27T18:16:09.840649
1808.0,52157.0,wishlist,2026-03-27T18:16:09.840654
6918.0,23373.0,cart,2026-03-27T18:16:09.840659
7988.0,75645.0,view,2026-03-27T18:16:09.840664
1908.0,72904.0,purchase,2026-03-27T18:16:09.840670
7792.0,81513.0,cart,2026-03-27T18:16:09.840676
5173.0,98295.0,wishlist,2026-03-27T18:16:09.840681
,90994.0,,2026-03-27T18:16:09.840694
5317.0,14411.0,purchase,2026-03-27T18:16:09.840701
7600.0,86673.0,cart,2026-03-27T18:16:09.840707
9823.0,30643.0,view,2026-03-27T18:16:09.840713
1095.0,37098.0,cart,2026-03-27T18:16:09.840718
6542.0,35685.0,purchase,2026-03-27T18:16:09.840724
2327.0,93988.0,purchase,2026-03-27T18:16:09.840731
8103.0,21461.0,wishlist,2026-03-27T18:16:09.840736
8447.0,48752.0,wishlist,2026-03-27T18:16:09.840742
2869.0,92933.0,cart,2026-03-27T18:16:09.840749
8673.0,83872.0,purchase,2026-03-27T18:16:09.840754
4925.0,25211.0,wishlist,2026-03-27T18:16:09.840760
1485.0,34340.0,view,2026-03-27T18:16:09.840765
8429.0,37249.0,purchase,2026-03-27T18:16:09.840771
2897.0,95317.0,purchase,2026-03-27T18:16:09.840776
7162.0,31132.0,wishlist,2026-03-27T18:16:09.840782
3830.0,90968.0,view,2026-03-27T18:16:09.840787
3863.0,72577.0,wishlist,2026-03-27T18:16:09.840793
5724.0,12745.0,view,2026-03-27T18:16:09.840821
4845.0,87822.0,view,2026-03-27T18:16:09.840827
8546.0,18298.0,wishlist,2026-03-27T18:16:09.840832
9862.0,99327.0,wishlist,2026-03-27T18:16:09.840838
7644.0,51562.0,purchase,2026-03-27T18:16:09.840843
1546.0,50103.0,purchase,2026-03-27T18:16:09.840849
5851.0,41870.0,purchase,2026-03-27T18:16:09.840855
6671.0,72178.0,purchase,2026-03-27T18:16:09.840861
3534.0,96657.0,wishlist,2026-03-27T18:16:09.840866
9088.0,80930.0,view,2026-03-27T18:16:09.840872
6355.0,11917.0,view,2026-03-27T18:16:09.840877
9363.0,65699.0,cart,2026-03-27T18:16:09.840883
1211.0,66033.0,purchase,2026-03-27T18:16:09.840888
4722.0,80764.0,view,2026-03-27T18:16:09.840894
1425.0,92544.0,view,2026-03-27T18:16:09.840899
3625.0,60383.0,view,2026-03-27T18:16:09.840904
7332.0,95798.0,view,2026-03-27T18:16:09.840910
2303.0,43385.0,purchase,2026-03-27T18:16:09.840915
8866.0,63279.0,purchase,2026-03-27T18:16:09.840920
4665.0,87496.0,wishlist,2026-03-27T18:16:09.840926
5184.0,70432.0,,2026-03-27T18:16:09.840935
2319.0,41646.0,view,2026-03-27T18:16:09.840942
5969.0,31182.0,view,2026-03-27T18:16:09.840948
6016.0,68416.0,cart,2026-03-27T18:16:09.840954
5987.0,79907.0,cart,2026-03-27T18:16:09.840959
5398.0,84408.0,cart,2026-03-27T18:16:09.840965
7173.0,26155.0,view,2026-03-27T18:16:09.840971
5546.0,28676.0,view,2026-03-27T18:16:09.840977
1481.0,65624.0,cart,2026-03-27T18:16:09.840982
6410.0,68884.0,cart,2026-03-27T18:16:09.840987
3619.0,62304.0,cart,2026-03-27T18:16:09.840992
5260.0,52834.0,purchase,2026-03-27T18:16:09.840997
3684.0,86990.0,cart,2026-03-27T18:16:09.841003
5489.0,58280.0,wishlist,2026-03-27T18:16:09.841008
6801.0,11193.0,purchase,2026-03-27T18:16:09.841014
,,,2026-03-27T18:16:09.841024
3165.0,40287.0,wishlist,2026-03-27T18:16:09.841032
7438.0,48437.0,view,2026-03-27T18:16:09.841038
6824.0,15267.0,wishlist,2026-03-27T18:16:09.841043
8588.0,60697.0,purchase,2026-03-27T18:16:09.841048
7650.0,58808.0,wishlist,2026-03-27T18:16:09.841053
,,view,2026-03-27T18:16:09.841060
7766.0,14807.0,purchase,2026-03-27T18:16:09.841102
7104.0,97271.0,cart,2026-03-27T18:16:09.841111
3999.0,96414.0,cart,2026-03-27T18:16:09.841117
8947.0,24801.0,cart,2026-03-27T18:16:09.841123
1957.0,90472.0,view,2026-03-27T18:16:09.841128
8172.0,59925.0,cart,2026-03-27T18:16:09.841134
1369.0,14681.0,view,2026-03-27T18:16:09.841139
6497.0,72046.0,wishlist,2026-03-27T18:16:09.841145
1103.0,91551.0,purchase,2026-03-27T18:16:09.841152
5027.0,54900.0,view,2026-03-27T18:16:09.841157
8786.0,26535.0,view,2026-03-27T18:16:09.841162
5042.0,,view,2026-03-27T18:16:09.841174
8254.0,72106.0,wishlist,2026-03-27T18:16:09.841181
1364.0,,,2026-03-27T18:16:09.841189
1412.0,76774.0,wishlist,2026-03-27T18:16:09.841194
2993.0,22631.0,wishlist,2026-03-27T18:16:09.841207
8681.0,95294.0,cart,2026-03-27T18:16:09.841212
9677.0,37509.0,cart,2026-03-27T18:16:09.841218
1820.0,97678.0,purchase,2026-03-27T18:16:09.841223
5045.0,84545.0,purchase,2026-03-27T18:16:09.841228
3550.0,49860.0,view,2026-03-27T18:16:09.841235
,,,2026-03-27T18:16:09.841279
4009.0,55711.0,cart,2026-03-27T18:16:09.841285
6415.0,64135.0,view,2026-03-27T18:16:09.841292
2523.0,52779.0,wishlist,2026-03-27T18:16:09.841297
5018.0,69796.0,view,2026-03-27T18:16:09.841303
9539.0,22757.0,view,2026-03-27T18:16:09.841309
3879.0,88142.0,wishlist,2026-03-27T18:16:09.841314
9773.0,88894.0,purchase,2026-03-27T18:16:09.841319
6555.0,17231.0,view,2026-03-27T18:16:09.841324
8546.0,47694.0,wishlist,2026-03-27T18:16:09.841329
2952.0,61897.0,view,2026-03-27T18:16:09.841334
4128.0,67696.0,cart,2026-03-27T18:16:09.841340
1863.0,30121.0,cart,2026-03-27T18:16:09.841345
,,,2026-03-27T18:16:09.841360
6660.0,87166.0,purchase,2026-03-27T18:16:09.841366
8270.0,38666.0,cart,2026-03-27T18:16:09.841372
1133.0,18800.0,cart,2026-03-27T18:16:09.841377
,19110.0,,2026-03-27T18:16:09.841385
3583.0,85767.0,wishlist,2026-03-27T18:16:09.841391
4849.0,38720.0,wishlist,2026-03-27T18:16:09.841397
6581.0,14061.0,purchase,2026-03-27T18:16:09.841402
1912.0,50364.0,,2026-03-27T18:16:09.841410
9912.0,11215.0,wishlist,2026-03-27T18:16:09.841415
1766.0,25875.0,cart,2026-03-27T18:16:09.841421
9417.0,84445.0,purchase,2026-03-27T18:16:09.841426
8623.0,98736.0,purchase,2026-03-27T18:16:09.841430
4535.0,98055.0,cart,2026-03-27T18:16:09.841506
8512.0,66268.0,view,2026-03-27T18:16:09.841522
8373.0,83861.0,cart,2026-03-27T18:16:09.841528
5588.0,71235.0,view,2026-03-27T18:16:09.841533
2152.0,40428.0,purchase,2026-03-27T18:16:09.841542
1549.0,90686.0,wishlist,2026-03-27T18:16:09.841557
6080.0,29128.0,wishlist,2026-03-27T18:16:09.841563
5510.0,13852.0,view,2026-03-27T18:16:09.841569
9935.0,58252.0,wishlist,2026-03-27T18:16:09.841575
1157.0,92959.0,cart,2026-03-27T18:16:09.841581
2785.0,37527.0,purchase,2026-03-27T18:16:09.841588
2120.0,60334.0,wishlist,2026-03-27T18:16:09.841593
5513.0,44019.0,wishlist,2026-03-27T18:16:09.841599
4183.0,70605.0,purchase,2026-03-27T18:16:09.841606
8257.0,88998.0,wishlist,2026-03-27T18:16:09.841613
5727.0,15849.0,view,2026-03-27T18:16:09.841619
7342.0,20128.0,purchase,2026-03-27T18:16:09.841624
1360.0,42348.0,view,2026-03-27T18:16:09.841631
4864.0,85078.0,purchase,2026-03-27T18:16:09.841638
7105.0,35291.0,wishlist,2026-03-27T18:16:09.841643
3323.0,42740.0,purchase,2026-03-27T18:16:09.841652
1856.0,81927.0,purchase,2026-03-27T18:16:09.841658
1385.0,84862.0,wishlist,2026-03-27T18:16:09.841664
2953.0,27176.0,view,2026-03-27T18:16:09.841670
7148.0,24972.0,view,2026-03-27T18:16:09.841676
7595.0,16104.0,purchase,2026-03-27T18:16:09.841695
8429.0,60002.0,wishlist,2026-03-27T18:16:09.841721
5225.0,28782.0,view,2026-03-27T18:16:09.841732
8221.0,78953.0,purchase,2026-03-27T18:16:09.841739
9219.0,70237.0,view,2026-03-27T18:16:09.841745
3097.0,93735.0,view,2026-03-27T18:16:09.841750
